affiliation_country,full_name,id_affiliation,keyword,sum_paper
Indonesia,"Badan Pengkajian dan Penerapan Teknologi, Jakarta, Java, Indonesia",60069407,remote sensing,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,vector quantization,5
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,computer science,5
New Zealand,"Department of Electrical, Private Bag 92019, Auckland, AUK, New Zealand, 1142",103330213,information systems,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,learning vector quantization,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,software product line,5
United States,"Wright State University, 3640 Colonel Glenn Hwy, Dayton, OH, United States, 45435-0001",60018306,ontology design,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,neural network,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,semantic segmentation,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,evaluation,5
Australia,"Department of Computing, Kent St, Bentley WA 6102, Perth, WA, Australia, 6845",112457975,algorithms,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,svm,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,latent dirichlet allocation,5
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,emotion recognition,5
Portugal,"Professor Emeritus of Departamento de Informática, Faculdade de Ciências e Tecnologia, Caparica, Portugal, 2829-516",120798584,lethal autonomous,5
Portugal,"Professor Emeritus of Departamento de Informática, Faculdade de Ciências e Tecnologia, Caparica, Portugal, 2829-516",120798584,robots,5
United Kingdom,"School of Informatics, Old College South Bridge, Edinburgh, Scotland, United Kingdom, EH8 9YL",112605579,particle swarm optimization (pso),5
Indonesia,"Computer Siene Department, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",123304129,systematic literature review,5
Japan,"Department of Mechanical Engineering, 1-501 Shiogamaguchi, Nagoya, Aichi, Japan, 468-8502",112270602,odors,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,instagram,5
Japan,"Department of Mechanical Engineering, 1-501 Shiogamaguchi, Nagoya, Aichi, Japan, 468-8502",112270602,optimization,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,entropy,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,social sciences,5
Croatia,"University of Zagreb, Trg Republike Hrvatske 14, Zagreb, Croatia, 10000",60008408,computer science,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,continuance intention,5
Croatia,"University of Zagreb, Trg Republike Hrvatske 14, Zagreb, Croatia, 10000",60008408,information systems,5
Indonesia,"Faculty of Computer Science, Depok, Java, Indonesia, 16424",104757263,linguistics,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,named entity recognition,5
Japan,"Department of Micro-Nano Mechanical Science and Engineering, Furo-cho, Chikusa-ku, Nagoya, Aichi, Japan, 464-8601",103051948,odors,5
United States,"International Technological University, FPC Consultancy, Los Altos Hills, Sunnyvale, CA, United States, 94085",100840220,iot,5
Thailand,"Kasetsart University, 50 Phahonyothin Road, Bangkok, Thailand",60021944,indonesia,5
Japan,"Department of Micro-Nano Mechanical Science and Engineering, Furo-cho, Chikusa-ku, Nagoya, Aichi, Japan, 464-8601",103051948,optimization,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,visualization,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,user experience,5
United States,"Data Semantics (DaSe) Laboratory, 3640 Colonel Glenn Hwy, Dayton, OH, United States, 45435-0001",114748149,semantics,5
United States,"Department of Engineering Education, 1600 Old Main Hill, Logan, UT, United States, 84322-1400",104608856,engineering design,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,information analysis,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,scheduling,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,prediction,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,mathematical models,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,knowledge acquisition,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,lethal autonomous,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,computation theory,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,state of the art,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,backpropagation,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,clustering,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,ecg,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,diseases,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,data compression,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,pca,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,face recognition,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,long short-term memory,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,vehicles,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,cluster analysis,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,convolutional neural networks,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,engineering design,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,ellipse detection,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,emotion recognition,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,particle swarm optimization,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,image reconstruction,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,decision tree,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,enhanced guided notes,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,semantic segmentation,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,fuzzy logic,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,software engineering,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,design,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,data structures,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,learning style,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,collaborative learning,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,image processing,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,sleep stage classification,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,imbalanced data,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,network security,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,database systems,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,project management,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,business process,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,cryptography,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,industry,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,information services,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,business process model,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,strategy,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,component,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,k-means,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,data management,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,repurchase intention,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,higher education,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,systematic literature review (slr),5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,gamification,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,attitude,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,analytical hierarchy process,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,implementation,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,rule based,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,learning vector quantization,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,authentication,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,modeling languages,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,software design,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,computer software,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,dbpedia,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,reverse engineering,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,digital storage,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,computational complexity,5
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,traffic congestion,5
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,behavioral intention,4
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,success factor,4
United States,"Center for Research Computing, Notre Dame, IN, United States",104100909,ontology design,4
Indonesia,"Universitas Negeri Surabaya, Jl. Ketintang, Surabaya, Indonesia, 60231",60105082,computer science,4
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,mobile payment,4
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,facial expression,4
Indonesia,"Universitas Negeri Surabaya, Jl. Ketintang, Surabaya, Indonesia, 60231",60105082,information systems,4
Indonesia,"Politeknik Negeri Jakarta, Jl. Prof. Dr. G.A Siwabessy, Kampus Baru UI Depok, Jakarta, Indonesia, 16424",60105182,facial expression recognition,4
Indonesia,"Bina Nusantara University, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",60103610,wavelet transform,4
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,tourism,4
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,maturity,4
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,analytic hierarchy process (ahp),4
Japan,"Nagoya Institute of Technology, Gokiso-cho, Showa-ku, Nagoya, Aichi, Japan, 466-8555",60024751,scattering media,4
Indonesia,"Universitas Negeri Surabaya, Jl. Ketintang, Surabaya, Indonesia, 60231",60105082,feature extraction,4
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,higher education,4
Indonesia,"Universitas Indonesia, Depok, Java, Indonesia, 16424",60069377,principal component analysis,4
Germany,"Knowledge-Based Systems Group, Nöthnitzer Strasse 43, Dresden, Sachsen, Germany, 1187",122698746,birds,4
Indonesia,"Faculty of Computer Science, Universitas Indonesia, Depok, Java, Indonesia, 16424",110895154,hospital,4
Indonesia,"Department of Information Systems, Jl. K. H. Syahdan No. 9, Kemanggisan, Palmerah, Jakarta, Indonesia, 11480",114292120,social media,4
